,sentence,sentence_id
340,"Automatic summarizers do exist, and we wanted to test whether a crowdsourced summary is better than an automated summary.","(6, 1100)"
341,"We presented crowdworkers with three summaries, one generated by an auto-summarization tool and two generated using our crowdsourced method.","(6, 1101)"
342,"In 73 % of occurences, crowdworkers preferred a crowdsourced summary to the automated summary.","(6, 1102)"
343,,"(6, 1103)"
344,"It is possible that at some point in the future, auto-summarizers will be just as good as or better than the crowd at creating a summary.","(6, 1200)"
345,"However, for now, crowdsourcing outperformed the automated process.","(6, 1201)"
346,"Additionally, any summarization algorithm would likely have to be trained with crowdsourced data.","(6, 1202)"
347,"We did not train a machine learning component, but our data could certainly be a good input for training a machine learning algorithm.","(6, 1203)"
348,,"(6, 1204)"
349,We did create a user interface for crowd workers.,"(6, 1300)"
350,We created HITs on Amazon Mechanical Turk for users to either select the most important sentences or delete the least important sentences within passages of text from articles.,"(6, 1301)"
351,"Originally, users selected a checkbox corresponding to a number printed at the end of each sentence.","(6, 1302)"
352,"However, we updated the HIT so workers could directly click on sentences which they identified as important or unimportant, depending on the HIT.","(6, 1303)"
353,,"(6, 1304)"
354,Our HITs on Mechanical Turk evolved significantly from the start of our project to the end.,"(6, 1400)"
355,"Originally, we only had one type of HIT, where users identified the most important sentences in a section of text.","(6, 1401)"
356,"We now have two types of HIT, one where workers select important sentences to keep, and one where workers select unimportant sentences to delete.","(6, 1402)"
357,"Within each HIT, workers are only asked to select important OR unimportant sentences, not both.","(6, 1403)"
358,,"(6, 1404)"
359,"At the beginning of the project, we inserted circled numbers, for example, ①, at the end of each sentence in the section of text presented to the Turker.","(6, 1500)"
360,"At the bottom of the page, there were checkboxes where the worker had to click if they wanted to mark a sentence as important or unimportant, depending on the HIT.","(6, 1501)"
361,"All of the HITs had 28 checkboxes at the end of the page, but not all of the sections of text had 28 sentences, and feedback from classmates helped us realize this was confusing.","(6, 1502)"
362,,"(6, 1503)"
363,We did create a user interface for crowd workers.,"(6, 1300)"
364,We created HITs on Amazon Mechanical Turk for users to either select the most important sentences or delete the least important sentences within passages of text from articles.,"(6, 1301)"
365,"Originally, users selected a checkbox corresponding to a number printed at the end of each sentence.","(6, 1302)"
366,"However, we updated the HIT so workers could directly click on sentences which they identified as important or unimportant, depending on the HIT.","(6, 1303)"
367,,"(6, 1304)"
368,Our HITs on Mechanical Turk evolved significantly from the start of our project to the end.,"(6, 1400)"
369,"Originally, we only had one type of HIT, where users identified the most important sentences in a section of text.","(6, 1401)"
370,"We now have two types of HIT, one where workers select important sentences to keep, and one where workers select unimportant sentences to delete.","(6, 1402)"
371,"Within each HIT, workers are only asked to select important OR unimportant sentences, not both.","(6, 1403)"
372,,"(6, 1404)"
373,"At the beginning of the project, we inserted circled numbers, for example, ①, at the end of each sentence in the section of text presented to the Turker.","(6, 1500)"
374,"At the bottom of the page, there were checkboxes where the worker had to click if they wanted to mark a sentence as important or unimportant, depending on the HIT.","(6, 1501)"
375,"All of the HITs had 28 checkboxes at the end of the page, but not all of the sections of text had 28 sentences, and feedback from classmates helped us realize this was confusing.","(6, 1502)"
376,,"(6, 1503)"
377,We did create a user interface for crowd workers.,"(6, 1300)"
378,We created HITs on Amazon Mechanical Turk for users to either select the most important sentences or delete the least important sentences within passages of text from articles.,"(6, 1301)"
379,"Originally, users selected a checkbox corresponding to a number printed at the end of each sentence.","(6, 1302)"
380,"However, we updated the HIT so workers could directly click on sentences which they identified as important or unimportant, depending on the HIT.","(6, 1303)"
381,,"(6, 1304)"
382,Our HITs on Mechanical Turk evolved significantly from the start of our project to the end.,"(6, 1400)"
383,"Originally, we only had one type of HIT, where users identified the most important sentences in a section of text.","(6, 1401)"
384,"We now have two types of HIT, one where workers select important sentences to keep, and one where workers select unimportant sentences to delete.","(6, 1402)"
385,"Within each HIT, workers are only asked to select important OR unimportant sentences, not both.","(6, 1403)"
386,,"(6, 1404)"
387,"At the beginning of the project, we inserted circled numbers, for example, ①, at the end of each sentence in the section of text presented to the Turker.","(6, 1500)"
388,"At the bottom of the page, there were checkboxes where the worker had to click if they wanted to mark a sentence as important or unimportant, depending on the HIT.","(6, 1501)"
389,"All of the HITs had 28 checkboxes at the end of the page, but not all of the sections of text had 28 sentences, and feedback from classmates helped us realize this was confusing.","(6, 1502)"
390,,"(6, 1503)"
391,We did create a user interface for crowd workers.,"(6, 1300)"
392,We created HITs on Amazon Mechanical Turk for users to either select the most important sentences or delete the least important sentences within passages of text from articles.,"(6, 1301)"
393,"Originally, users selected a checkbox corresponding to a number printed at the end of each sentence.","(6, 1302)"
394,"However, we updated the HIT so workers could directly click on sentences which they identified as important or unimportant, depending on the HIT.","(6, 1303)"
395,,"(6, 1304)"
396,Our HITs on Mechanical Turk evolved significantly from the start of our project to the end.,"(6, 1400)"
397,"Originally, we only had one type of HIT, where users identified the most important sentences in a section of text.","(6, 1401)"
398,"We now have two types of HIT, one where workers select important sentences to keep, and one where workers select unimportant sentences to delete.","(6, 1402)"
399,"Within each HIT, workers are only asked to select important OR unimportant sentences, not both.","(6, 1403)"
400,,"(6, 1404)"
401,"At the beginning of the project, we inserted circled numbers, for example, ①, at the end of each sentence in the section of text presented to the Turker.","(6, 1500)"
402,"At the bottom of the page, there were checkboxes where the worker had to click if they wanted to mark a sentence as important or unimportant, depending on the HIT.","(6, 1501)"
403,"All of the HITs had 28 checkboxes at the end of the page, but not all of the sections of text had 28 sentences, and feedback from classmates helped us realize this was confusing.","(6, 1502)"
404,,"(6, 1503)"
405,We did create a user interface for crowd workers.,"(6, 1300)"
406,We created HITs on Amazon Mechanical Turk for users to either select the most important sentences or delete the least important sentences within passages of text from articles.,"(6, 1301)"
407,"Originally, users selected a checkbox corresponding to a number printed at the end of each sentence.","(6, 1302)"
408,"However, we updated the HIT so workers could directly click on sentences which they identified as important or unimportant, depending on the HIT.","(6, 1303)"
409,,"(6, 1304)"
410,Our HITs on Mechanical Turk evolved significantly from the start of our project to the end.,"(6, 1400)"
411,"Originally, we only had one type of HIT, where users identified the most important sentences in a section of text.","(6, 1401)"
412,"We now have two types of HIT, one where workers select important sentences to keep, and one where workers select unimportant sentences to delete.","(6, 1402)"
413,"Within each HIT, workers are only asked to select important OR unimportant sentences, not both.","(6, 1403)"
414,,"(6, 1404)"
415,"At the beginning of the project, we inserted circled numbers, for example, ①, at the end of each sentence in the section of text presented to the Turker.","(6, 1500)"
416,"At the bottom of the page, there were checkboxes where the worker had to click if they wanted to mark a sentence as important or unimportant, depending on the HIT.","(6, 1501)"
417,"All of the HITs had 28 checkboxes at the end of the page, but not all of the sections of text had 28 sentences, and feedback from classmates helped us realize this was confusing.","(6, 1502)"
418,,"(6, 1503)"
419,"As a result, we modified our HIT so workers could directly click on sentences to select them.","(6, 1600)"
420,"In the HIT for selecting important sentences, when a worker clicked a sentence, it became highlighted in green.","(6, 1601)"
421,"In the HIT for deleting unimportant sentences, when a worker clicked a sentence, it became highlighted in black, essentially redacted or deleted.","(6, 1602)"
422,"If the worker changed their mind or made a mistake, they could click the sentence again to un-select it.","(6, 1603)"
423,Clicking on any part of the sentence highlighted or un-highlighted the whole sentence.,"(6, 1604)"
424,,"(6, 1605)"
425,"At the top of the page, there were instructions covering how to complete the HIT, as well as realtime instructions for how many more sentences the worker had to select at a minimum, and how many more sentences he/she was allowed to select at a maximum.","(6, 1700)"
426,These numbers were a function of the length of the article.,"(6, 1701)"
427,"The worker always had to select at least 10% of the sentences in the article, and at most 75% of the sentences in the article (rounded to the nearest integer).","(6, 1702)"
428,"For example, in a passage with 20 sentences, the instructions initially said the worker had to select at least 2 more sentences, and at most 15 more.","(6, 1703)"
429,"After the worker selected 1 sentence, the instructions updated to say that the worker had to select at least 1 more sentence and at most 14 more sentences.","(6, 1704)"
430,,"(6, 1705)"
431,"        Our crowd workers must be literate in English at a high school level at the least, as the passages we are asking them to read often contain complex concepts and difficult vocabulary words.","(6, 1800)"
432,"We intentionally selected articles which are long and difficult to comprehend, because  generating a high quality summary of a long, dense article is far more relevant than generating a summary of a short, simple article.","(6, 1801)"
433,"We chose to summarize articles from the New Yorker, which is known to have verbose content.","(6, 1802)"
434,Here is one of the articles we asked the workers to summarize.,"(6, 1803)"
435,,"(6, 1804)"
436,"As a result, we modified our HIT so workers could directly click on sentences to select them.","(6, 1600)"
437,"In the HIT for selecting important sentences, when a worker clicked a sentence, it became highlighted in green.","(6, 1601)"
438,"In the HIT for deleting unimportant sentences, when a worker clicked a sentence, it became highlighted in black, essentially redacted or deleted.","(6, 1602)"
439,"If the worker changed their mind or made a mistake, they could click the sentence again to un-select it.","(6, 1603)"
440,Clicking on any part of the sentence highlighted or un-highlighted the whole sentence.,"(6, 1604)"
441,,"(6, 1605)"
442,"At the top of the page, there were instructions covering how to complete the HIT, as well as realtime instructions for how many more sentences the worker had to select at a minimum, and how many more sentences he/she was allowed to select at a maximum.","(6, 1700)"
443,These numbers were a function of the length of the article.,"(6, 1701)"
444,"The worker always had to select at least 10% of the sentences in the article, and at most 75% of the sentences in the article (rounded to the nearest integer).","(6, 1702)"
445,"For example, in a passage with 20 sentences, the instructions initially said the worker had to select at least 2 more sentences, and at most 15 more.","(6, 1703)"
446,"After the worker selected 1 sentence, the instructions updated to say that the worker had to select at least 1 more sentence and at most 14 more sentences.","(6, 1704)"
447,,"(6, 1705)"
448,"        Our crowd workers must be literate in English at a high school level at the least, as the passages we are asking them to read often contain complex concepts and difficult vocabulary words.","(6, 1800)"
449,"We intentionally selected articles which are long and difficult to comprehend, because  generating a high quality summary of a long, dense article is far more relevant than generating a summary of a short, simple article.","(6, 1801)"
450,"We chose to summarize articles from the New Yorker, which is known to have verbose content.","(6, 1802)"
451,Here is one of the articles we asked the workers to summarize.,"(6, 1803)"
452,,"(6, 1804)"
453,"As a result, we modified our HIT so workers could directly click on sentences to select them.","(6, 1600)"
454,"In the HIT for selecting important sentences, when a worker clicked a sentence, it became highlighted in green.","(6, 1601)"
455,"In the HIT for deleting unimportant sentences, when a worker clicked a sentence, it became highlighted in black, essentially redacted or deleted.","(6, 1602)"
456,"If the worker changed their mind or made a mistake, they could click the sentence again to un-select it.","(6, 1603)"
457,Clicking on any part of the sentence highlighted or un-highlighted the whole sentence.,"(6, 1604)"
458,,"(6, 1605)"
459,"At the top of the page, there were instructions covering how to complete the HIT, as well as realtime instructions for how many more sentences the worker had to select at a minimum, and how many more sentences he/she was allowed to select at a maximum.","(6, 1700)"
460,These numbers were a function of the length of the article.,"(6, 1701)"
461,"The worker always had to select at least 10% of the sentences in the article, and at most 75% of the sentences in the article (rounded to the nearest integer).","(6, 1702)"
462,"For example, in a passage with 20 sentences, the instructions initially said the worker had to select at least 2 more sentences, and at most 15 more.","(6, 1703)"
463,"After the worker selected 1 sentence, the instructions updated to say that the worker had to select at least 1 more sentence and at most 14 more sentences.","(6, 1704)"
464,,"(6, 1705)"
465,"        Our crowd workers must be literate in English at a high school level at the least, as the passages we are asking them to read often contain complex concepts and difficult vocabulary words.","(6, 1800)"
466,"We intentionally selected articles which are long and difficult to comprehend, because  generating a high quality summary of a long, dense article is far more relevant than generating a summary of a short, simple article.","(6, 1801)"
467,"We chose to summarize articles from the New Yorker, which is known to have verbose content.","(6, 1802)"
468,Here is one of the articles we asked the workers to summarize.,"(6, 1803)"
469,,"(6, 1804)"
470,"As a result, we modified our HIT so workers could directly click on sentences to select them.","(6, 1600)"
471,"In the HIT for selecting important sentences, when a worker clicked a sentence, it became highlighted in green.","(6, 1601)"
472,"In the HIT for deleting unimportant sentences, when a worker clicked a sentence, it became highlighted in black, essentially redacted or deleted.","(6, 1602)"
473,"If the worker changed their mind or made a mistake, they could click the sentence again to un-select it.","(6, 1603)"
474,Clicking on any part of the sentence highlighted or un-highlighted the whole sentence.,"(6, 1604)"
475,,"(6, 1605)"
476,"At the top of the page, there were instructions covering how to complete the HIT, as well as realtime instructions for how many more sentences the worker had to select at a minimum, and how many more sentences he/she was allowed to select at a maximum.","(6, 1700)"
477,These numbers were a function of the length of the article.,"(6, 1701)"
478,"The worker always had to select at least 10% of the sentences in the article, and at most 75% of the sentences in the article (rounded to the nearest integer).","(6, 1702)"
479,"For example, in a passage with 20 sentences, the instructions initially said the worker had to select at least 2 more sentences, and at most 15 more.","(6, 1703)"
480,"After the worker selected 1 sentence, the instructions updated to say that the worker had to select at least 1 more sentence and at most 14 more sentences.","(6, 1704)"
481,,"(6, 1705)"
482,"        Our crowd workers must be literate in English at a high school level at the least, as the passages we are asking them to read often contain complex concepts and difficult vocabulary words.","(6, 1800)"
483,"We intentionally selected articles which are long and difficult to comprehend, because  generating a high quality summary of a long, dense article is far more relevant than generating a summary of a short, simple article.","(6, 1801)"
484,"We chose to summarize articles from the New Yorker, which is known to have verbose content.","(6, 1802)"
485,Here is one of the articles we asked the workers to summarize.,"(6, 1803)"
486,,"(6, 1804)"
487,"As a result, we modified our HIT so workers could directly click on sentences to select them.","(6, 1600)"
488,"In the HIT for selecting important sentences, when a worker clicked a sentence, it became highlighted in green.","(6, 1601)"
489,"In the HIT for deleting unimportant sentences, when a worker clicked a sentence, it became highlighted in black, essentially redacted or deleted.","(6, 1602)"
490,"If the worker changed their mind or made a mistake, they could click the sentence again to un-select it.","(6, 1603)"
491,Clicking on any part of the sentence highlighted or un-highlighted the whole sentence.,"(6, 1604)"
492,,"(6, 1605)"
493,"At the top of the page, there were instructions covering how to complete the HIT, as well as realtime instructions for how many more sentences the worker had to select at a minimum, and how many more sentences he/she was allowed to select at a maximum.","(6, 1700)"
494,These numbers were a function of the length of the article.,"(6, 1701)"
495,"The worker always had to select at least 10% of the sentences in the article, and at most 75% of the sentences in the article (rounded to the nearest integer).","(6, 1702)"
496,"For example, in a passage with 20 sentences, the instructions initially said the worker had to select at least 2 more sentences, and at most 15 more.","(6, 1703)"
497,"After the worker selected 1 sentence, the instructions updated to say that the worker had to select at least 1 more sentence and at most 14 more sentences.","(6, 1704)"
498,,"(6, 1705)"
499,"        Our crowd workers must be literate in English at a high school level at the least, as the passages we are asking them to read often contain complex concepts and difficult vocabulary words.","(6, 1800)"
500,"We intentionally selected articles which are long and difficult to comprehend, because  generating a high quality summary of a long, dense article is far more relevant than generating a summary of a short, simple article.","(6, 1801)"
501,"We chose to summarize articles from the New Yorker, which is known to have verbose content.","(6, 1802)"
502,Here is one of the articles we asked the workers to summarize.,"(6, 1803)"
503,,"(6, 1804)"
504,"As a result, we modified our HIT so workers could directly click on sentences to select them.","(6, 1600)"
505,"In the HIT for selecting important sentences, when a worker clicked a sentence, it became highlighted in green.","(6, 1601)"
506,"In the HIT for deleting unimportant sentences, when a worker clicked a sentence, it became highlighted in black, essentially redacted or deleted.","(6, 1602)"
507,"If the worker changed their mind or made a mistake, they could click the sentence again to un-select it.","(6, 1603)"
508,Clicking on any part of the sentence highlighted or un-highlighted the whole sentence.,"(6, 1604)"
509,,"(6, 1605)"
510,"At the top of the page, there were instructions covering how to complete the HIT, as well as realtime instructions for how many more sentences the worker had to select at a minimum, and how many more sentences he/she was allowed to select at a maximum.","(6, 1700)"
511,These numbers were a function of the length of the article.,"(6, 1701)"
512,"The worker always had to select at least 10% of the sentences in the article, and at most 75% of the sentences in the article (rounded to the nearest integer).","(6, 1702)"
513,"For example, in a passage with 20 sentences, the instructions initially said the worker had to select at least 2 more sentences, and at most 15 more.","(6, 1703)"
514,"After the worker selected 1 sentence, the instructions updated to say that the worker had to select at least 1 more sentence and at most 14 more sentences.","(6, 1704)"
515,,"(6, 1705)"
516,"        Our crowd workers must be literate in English at a high school level at the least, as the passages we are asking them to read often contain complex concepts and difficult vocabulary words.","(6, 1800)"
517,"We intentionally selected articles which are long and difficult to comprehend, because  generating a high quality summary of a long, dense article is far more relevant than generating a summary of a short, simple article.","(6, 1801)"
518,"We chose to summarize articles from the New Yorker, which is known to have verbose content.","(6, 1802)"
519,Here is one of the articles we asked the workers to summarize.,"(6, 1803)"
520,,"(6, 1804)"
521,"The English literacy skills of workers on Amazon Mechanical Turk  vary widely, as many Turkers live in countries where English is not the primary language.","(6, 1900)"
522,"For this reason, we only presented the task to Turkers in the United States.","(6, 1901)"
523,"Even within the United States, literacy is not consistent.","(6, 1902)"
524,"We considered only presenting the task to Turkers who have a high school degree, but we decided not to add this constraint as it made the project significantly more expensive, and we hypothesized that Turkers might lie about their education level anyway to become eligible for more tasks.","(6, 1903)"
525,,"(6, 1904)"
526,"Education level, language spoken at home, and country of origin can impact English literacy skills.","(6, 2000)"
527,"Even among people who were raised in the United States and speak English at home, disparities within the American education system can lead to people with similar backgrounds and education levels to having drastically different literacy levels.","(6, 2001)"
528,"Additionally, even with strong English literacy skills, if a Turker was absent-minded, distracted, multitasking, or simply not paying close attention while completing our HIT, he/she might not have successfully chosen the most important sentences.","(6, 2002)"
529,"He/she might have instead opted for long sentences, introductory sentences, or concluding sentences, and missed a short but vital sentence sandwiched in the middle of a dense paragraph.","(6, 2003)"
530,,"(6, 2004)"
531,"We considered first giving Turkers a reading comprehension test, and then presenting our summarization HITs to workers who performed well on the test.","(6, 2100)"
532,"However, our initial analysis of the results from the Turkers indicated that a reading comprehension test was unnecessary because the summary we generated from the input of the Turkers was just as good as the summary we generated from the input of our classmates, who are obviously highly literate.","(6, 2101)"
533,,"(6, 2102)"
534,"The English literacy skills of workers on Amazon Mechanical Turk  vary widely, as many Turkers live in countries where English is not the primary language.","(6, 1900)"
535,"For this reason, we only presented the task to Turkers in the United States.","(6, 1901)"
536,"Even within the United States, literacy is not consistent.","(6, 1902)"
537,"We considered only presenting the task to Turkers who have a high school degree, but we decided not to add this constraint as it made the project significantly more expensive, and we hypothesized that Turkers might lie about their education level anyway to become eligible for more tasks.","(6, 1903)"
538,,"(6, 1904)"
539,"Education level, language spoken at home, and country of origin can impact English literacy skills.","(6, 2000)"
540,"Even among people who were raised in the United States and speak English at home, disparities within the American education system can lead to people with similar backgrounds and education levels to having drastically different literacy levels.","(6, 2001)"
541,"Additionally, even with strong English literacy skills, if a Turker was absent-minded, distracted, multitasking, or simply not paying close attention while completing our HIT, he/she might not have successfully chosen the most important sentences.","(6, 2002)"
542,"He/she might have instead opted for long sentences, introductory sentences, or concluding sentences, and missed a short but vital sentence sandwiched in the middle of a dense paragraph.","(6, 2003)"
543,,"(6, 2004)"
544,"We considered first giving Turkers a reading comprehension test, and then presenting our summarization HITs to workers who performed well on the test.","(6, 2100)"
545,"However, our initial analysis of the results from the Turkers indicated that a reading comprehension test was unnecessary because the summary we generated from the input of the Turkers was just as good as the summary we generated from the input of our classmates, who are obviously highly literate.","(6, 2101)"
546,,"(6, 2102)"
547,"The English literacy skills of workers on Amazon Mechanical Turk  vary widely, as many Turkers live in countries where English is not the primary language.","(6, 1900)"
548,"For this reason, we only presented the task to Turkers in the United States.","(6, 1901)"
549,"Even within the United States, literacy is not consistent.","(6, 1902)"
550,"We considered only presenting the task to Turkers who have a high school degree, but we decided not to add this constraint as it made the project significantly more expensive, and we hypothesized that Turkers might lie about their education level anyway to become eligible for more tasks.","(6, 1903)"
551,,"(6, 1904)"
552,"Education level, language spoken at home, and country of origin can impact English literacy skills.","(6, 2000)"
553,"Even among people who were raised in the United States and speak English at home, disparities within the American education system can lead to people with similar backgrounds and education levels to having drastically different literacy levels.","(6, 2001)"
554,"Additionally, even with strong English literacy skills, if a Turker was absent-minded, distracted, multitasking, or simply not paying close attention while completing our HIT, he/she might not have successfully chosen the most important sentences.","(6, 2002)"
555,"He/she might have instead opted for long sentences, introductory sentences, or concluding sentences, and missed a short but vital sentence sandwiched in the middle of a dense paragraph.","(6, 2003)"
556,,"(6, 2004)"
557,"We considered first giving Turkers a reading comprehension test, and then presenting our summarization HITs to workers who performed well on the test.","(6, 2100)"
558,"However, our initial analysis of the results from the Turkers indicated that a reading comprehension test was unnecessary because the summary we generated from the input of the Turkers was just as good as the summary we generated from the input of our classmates, who are obviously highly literate.","(6, 2101)"
559,,"(6, 2102)"
560,"The English literacy skills of workers on Amazon Mechanical Turk  vary widely, as many Turkers live in countries where English is not the primary language.","(6, 1900)"
561,"For this reason, we only presented the task to Turkers in the United States.","(6, 1901)"
562,"Even within the United States, literacy is not consistent.","(6, 1902)"
563,"We considered only presenting the task to Turkers who have a high school degree, but we decided not to add this constraint as it made the project significantly more expensive, and we hypothesized that Turkers might lie about their education level anyway to become eligible for more tasks.","(6, 1903)"
564,,"(6, 1904)"
565,"Education level, language spoken at home, and country of origin can impact English literacy skills.","(6, 2000)"
566,"Even among people who were raised in the United States and speak English at home, disparities within the American education system can lead to people with similar backgrounds and education levels to having drastically different literacy levels.","(6, 2001)"
567,"Additionally, even with strong English literacy skills, if a Turker was absent-minded, distracted, multitasking, or simply not paying close attention while completing our HIT, he/she might not have successfully chosen the most important sentences.","(6, 2002)"
568,"He/she might have instead opted for long sentences, introductory sentences, or concluding sentences, and missed a short but vital sentence sandwiched in the middle of a dense paragraph.","(6, 2003)"
569,,"(6, 2004)"
570,"We considered first giving Turkers a reading comprehension test, and then presenting our summarization HITs to workers who performed well on the test.","(6, 2100)"
571,"However, our initial analysis of the results from the Turkers indicated that a reading comprehension test was unnecessary because the summary we generated from the input of the Turkers was just as good as the summary we generated from the input of our classmates, who are obviously highly literate.","(6, 2101)"
572,,"(6, 2102)"
573,"We were concerned with the quality of the responses of the crowd because it was vital that the Turkers actually select important sentences which were not tangential to the main idea, or overly specific.","(6, 2200)"
574,"However, because the passage of text presented was short, and the users simply had to select sentences rather than giving any creative input, we were hopeful that crowd workers would not find it too difficult to provide high quality responses.","(6, 2201)"
575,,"(6, 2202)"
576,We used a majority vote method for ensuring quality of the responses from the Turkers.,"(6, 2300)"
577,"We presented each passage of text to 10 Turkers, so any sentence in the article could have anywhere from 0 to 10 votes (indicating it was important or unimportant).","(6, 2301)"
578,"The quality control algorithm took in the results from the HIT and then counted the number of votes every unique sentence received, as well as the maximum number of times a single sentence was voted for in an article.","(6, 2302)"
579,The maximum number of times a single sentence was voted for represented the maximum agreement on that article and the votes for each sentence in that article were scaled based on that max value.,"(6, 2303)"
580,These values were outputted to be used by the aggregation module.,"(6, 2304)"
581,,"(6, 2305)"
582,"Since our quality control module and our aggregation module were closely coupled we analyzed their success together, which is explained below in the section entitled “Quality Control and Aggregation Analysis”.","(6, 2400)"
583,,"(6, 2401)"
584,"We were concerned with the quality of the responses of the crowd because it was vital that the Turkers actually select important sentences which were not tangential to the main idea, or overly specific.","(6, 2200)"
585,"However, because the passage of text presented was short, and the users simply had to select sentences rather than giving any creative input, we were hopeful that crowd workers would not find it too difficult to provide high quality responses.","(6, 2201)"
586,,"(6, 2202)"
587,We used a majority vote method for ensuring quality of the responses from the Turkers.,"(6, 2300)"
588,"We presented each passage of text to 10 Turkers, so any sentence in the article could have anywhere from 0 to 10 votes (indicating it was important or unimportant).","(6, 2301)"
589,"The quality control algorithm took in the results from the HIT and then counted the number of votes every unique sentence received, as well as the maximum number of times a single sentence was voted for in an article.","(6, 2302)"
590,The maximum number of times a single sentence was voted for represented the maximum agreement on that article and the votes for each sentence in that article were scaled based on that max value.,"(6, 2303)"
591,These values were outputted to be used by the aggregation module.,"(6, 2304)"
592,,"(6, 2305)"
593,"Since our quality control module and our aggregation module were closely coupled we analyzed their success together, which is explained below in the section entitled “Quality Control and Aggregation Analysis”.","(6, 2400)"
594,,"(6, 2401)"
595,"We were concerned with the quality of the responses of the crowd because it was vital that the Turkers actually select important sentences which were not tangential to the main idea, or overly specific.","(6, 2200)"
596,"However, because the passage of text presented was short, and the users simply had to select sentences rather than giving any creative input, we were hopeful that crowd workers would not find it too difficult to provide high quality responses.","(6, 2201)"
597,,"(6, 2202)"
598,We used a majority vote method for ensuring quality of the responses from the Turkers.,"(6, 2300)"
599,"We presented each passage of text to 10 Turkers, so any sentence in the article could have anywhere from 0 to 10 votes (indicating it was important or unimportant).","(6, 2301)"
600,"The quality control algorithm took in the results from the HIT and then counted the number of votes every unique sentence received, as well as the maximum number of times a single sentence was voted for in an article.","(6, 2302)"
601,The maximum number of times a single sentence was voted for represented the maximum agreement on that article and the votes for each sentence in that article were scaled based on that max value.,"(6, 2303)"
602,These values were outputted to be used by the aggregation module.,"(6, 2304)"
603,,"(6, 2305)"
604,"Since our quality control module and our aggregation module were closely coupled we analyzed their success together, which is explained below in the section entitled “Quality Control and Aggregation Analysis”.","(6, 2400)"
605,,"(6, 2401)"
606,"We were concerned with the quality of the responses of the crowd because it was vital that the Turkers actually select important sentences which were not tangential to the main idea, or overly specific.","(6, 2200)"
607,"However, because the passage of text presented was short, and the users simply had to select sentences rather than giving any creative input, we were hopeful that crowd workers would not find it too difficult to provide high quality responses.","(6, 2201)"
608,,"(6, 2202)"
609,We used a majority vote method for ensuring quality of the responses from the Turkers.,"(6, 2300)"
610,"We presented each passage of text to 10 Turkers, so any sentence in the article could have anywhere from 0 to 10 votes (indicating it was important or unimportant).","(6, 2301)"
611,"The quality control algorithm took in the results from the HIT and then counted the number of votes every unique sentence received, as well as the maximum number of times a single sentence was voted for in an article.","(6, 2302)"
612,The maximum number of times a single sentence was voted for represented the maximum agreement on that article and the votes for each sentence in that article were scaled based on that max value.,"(6, 2303)"
613,These values were outputted to be used by the aggregation module.,"(6, 2304)"
614,,"(6, 2305)"
615,"Since our quality control module and our aggregation module were closely coupled we analyzed their success together, which is explained below in the section entitled “Quality Control and Aggregation Analysis”.","(6, 2400)"
616,,"(6, 2401)"
617,"We were concerned with the quality of the responses of the crowd because it was vital that the Turkers actually select important sentences which were not tangential to the main idea, or overly specific.","(6, 2200)"
618,"However, because the passage of text presented was short, and the users simply had to select sentences rather than giving any creative input, we were hopeful that crowd workers would not find it too difficult to provide high quality responses.","(6, 2201)"
619,,"(6, 2202)"
620,We used a majority vote method for ensuring quality of the responses from the Turkers.,"(6, 2300)"
621,"We presented each passage of text to 10 Turkers, so any sentence in the article could have anywhere from 0 to 10 votes (indicating it was important or unimportant).","(6, 2301)"
622,"The quality control algorithm took in the results from the HIT and then counted the number of votes every unique sentence received, as well as the maximum number of times a single sentence was voted for in an article.","(6, 2302)"
623,The maximum number of times a single sentence was voted for represented the maximum agreement on that article and the votes for each sentence in that article were scaled based on that max value.,"(6, 2303)"
624,These values were outputted to be used by the aggregation module.,"(6, 2304)"
625,,"(6, 2305)"
626,"Since our quality control module and our aggregation module were closely coupled we analyzed their success together, which is explained below in the section entitled “Quality Control and Aggregation Analysis”.","(6, 2400)"
627,,"(6, 2401)"
628,Our aggregation methodology was based around the idea that increasing the threshold of agreement for what was an ‘important’ sentence would result in more concise summaries when looking at data where Turkers selected sentences.,"(6, 2500)"
629,"Conversely, by decreasing the threshold of agreement for what was a ‘useless’ sentences would result in more concise summaries.","(6, 2501)"
630,"If multiple workers selected a sentence as important it would remain in the output summary even as the threshold was raised, while a sentence that only one person selected as important would be cut if the user wanted shorter summaries but kept if the user wanted more information.","(6, 2502)"
631,,"(6, 2503)"
632,"Although we did not do extensive analysis on the quality of individual summaries compared to the aggregated summaries, we did sample a couple of individual responses and found that the summaries either missed many important pieces in the case of the selection HIT or Turkers did not delete enough content for the result to truly be a summary in the case of the deletion HIT.","(6, 2600)"
633,,"(6, 2601)"
634,"The aggregation module allows users to select an article title, a summarization method (either selection or deletion), and an agreement threshold.","(6, 2700)"
635,The program then filters for only sentences that have at least that percentage of users agreeing that the sentence is important or at least that many users who do not declare it as unimportant (depending on the summarization method selected).,"(6, 2701)"
636,The sentences are ordered using a dictionary that maps sentences to their original order in the article and that result is returned to the user.,"(6, 2702)"
637,,"(6, 2703)"
638,Our aggregation methodology was based around the idea that increasing the threshold of agreement for what was an ‘important’ sentence would result in more concise summaries when looking at data where Turkers selected sentences.,"(6, 2500)"
639,"Conversely, by decreasing the threshold of agreement for what was a ‘useless’ sentences would result in more concise summaries.","(6, 2501)"
