HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Answer.1.on,Answer.10.on,Answer.11.on,Answer.12.on,Answer.13.on,Answer.14.on,Answer.15.on,Answer.16.on,Answer.17.on,Answer.18.on,Answer.19.on,Answer.2.on,Answer.20.on,Answer.21.on,Answer.22.on,Answer.23.on,Answer.24.on,Answer.25.on,Answer.26.on,Answer.27.on,Answer.28.on,Answer.3.on,Answer.4.on,Answer.5.on,Answer.6.on,Answer.7.on,Answer.8.on,Answer.9.on,Answer.feedback,Approve,Reject
3UOMW19E6DULZQBTE07YEAUAYWX5CT,3OXT046PA9U2IAKOO51ZWPDA90SLN9,tldr_3,"This projects aims to use crowdsourcing to summarize long, verbose texts. You will help us by selecting the most important sentences from a short block of text.","passage, summary, sentences",$0.00 ,Fri Apr 19 19:04:18 PDT 2019,10,BatchId:234888;OriginalHitTemplateId:921587254;,3600,259200,Fri Apr 26 19:04:18 PDT 2019,,,3KV0LJBBH39Q0JJCEYJH9R0ZQ3BMRQ,AY0INTNXKC6ZO,Approved,Wed Apr 24 10:53:50 PDT 2019,Wed Apr 24 10:55:56 PDT 2019,Sat Apr 27 10:55:56 PDT 2019,,,,126,100% (13/13),100% (13/13),100% (13/13),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,n/a,,
3UOMW19E6DULZQBTE07YEAUAYWX5CT,3OXT046PA9U2IAKOO51ZWPDA90SLN9,tldr_3,"This projects aims to use crowdsourcing to summarize long, verbose texts. You will help us by selecting the most important sentences from a short block of text.","passage, summary, sentences",$0.00 ,Fri Apr 19 19:04:18 PDT 2019,10,BatchId:234888;OriginalHitTemplateId:921587254;,3600,259200,Fri Apr 26 19:04:18 PDT 2019,,,3MD9PLUKKJ25KSQ30GSU89RY4A6NZM,A2N74CHUQ5T60G,Approved,Wed Apr 24 14:45:32 PDT 2019,Wed Apr 24 14:45:58 PDT 2019,Sat Apr 27 14:45:58 PDT 2019,,,,26,100% (12/12),100% (12/12),100% (12/12),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,pretty clear,,
3UOMW19E6DULZQBTE07YEAUAYWX5CT,3OXT046PA9U2IAKOO51ZWPDA90SLN9,tldr_3,"This projects aims to use crowdsourcing to summarize long, verbose texts. You will help us by selecting the most important sentences from a short block of text.","passage, summary, sentences",$0.00 ,Fri Apr 19 19:04:18 PDT 2019,10,BatchId:234888;OriginalHitTemplateId:921587254;,3600,259200,Fri Apr 26 19:04:18 PDT 2019,,,3PM8NZGV8Z41IU3GFQWQFI6S1KOXQD,A2C1UPBEGUY9Y6,Approved,Tue Apr 23 18:05:27 PDT 2019,Tue Apr 23 18:11:57 PDT 2019,Fri Apr 26 18:11:57 PDT 2019,2019-04-27 01:12:07 UTC,,,390,100% (10/10),100% (10/10),100% (10/10),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,"If possible, I would let Turkers select sentences within the passage, as it is inconvenient to scroll to the bottom and scroll back up.  Also, maybe give an exact number of sentences to choose so that you get responses that are easier to use.",,
3UOMW19E6DULZQBTE07YEAUAYWX5CT,3OXT046PA9U2IAKOO51ZWPDA90SLN9,tldr_3,"This projects aims to use crowdsourcing to summarize long, verbose texts. You will help us by selecting the most important sentences from a short block of text.","passage, summary, sentences",$0.00 ,Fri Apr 19 19:04:18 PDT 2019,10,BatchId:234888;OriginalHitTemplateId:921587254;,3600,259200,Fri Apr 26 19:04:18 PDT 2019,,,3TMFV4NEP92GNQYUJRJ4R87LYCTW85,A8MTDQEQPBDA6,Approved,Mon Apr 22 22:05:58 PDT 2019,Mon Apr 22 22:06:23 PDT 2019,Thu Apr 25 22:06:23 PDT 2019,2019-04-26 05:07:07 UTC,,,25,100% (3/3),100% (3/3),100% (3/3),FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,All clear,,
3UOMW19E6DULZQBTE07YEAUAYWX5CT,3OXT046PA9U2IAKOO51ZWPDA90SLN9,tldr_3,"This projects aims to use crowdsourcing to summarize long, verbose texts. You will help us by selecting the most important sentences from a short block of text.","passage, summary, sentences",$0.00 ,Fri Apr 19 19:04:18 PDT 2019,10,BatchId:234888;OriginalHitTemplateId:921587254;,3600,259200,Fri Apr 26 19:04:18 PDT 2019,,,3YW4XOSQKR9LKMP4P6VOUAZGZRN1U4,APICU54PD3JZF,Approved,Wed Apr 24 18:33:09 PDT 2019,Wed Apr 24 18:34:55 PDT 2019,Sat Apr 27 18:34:55 PDT 2019,,,,106,100% (12/12),100% (12/12),100% (12/12),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,n/a,,
3GITHABACY9CRXPXL7EEWELADQK2N7,3O6P9CW6LX59GP2I4KPBWE00AASOKO,tldr_4,"This projects aims to use crowdsourcing to summarize long, verbose texts. You will help us by selecting the most important sentences from a short block of text.","passage, summary, sentences",$0.00 ,Fri Apr 19 19:04:34 PDT 2019,10,BatchId:234889;OriginalHitTemplateId:921587254;,3600,259200,Fri Apr 26 19:04:34 PDT 2019,,,31EUONYN2WR6TTL50Y342SE768YOVT,A2DIGKVLJWN955,Approved,Tue Apr 23 14:25:23 PDT 2019,Tue Apr 23 14:32:43 PDT 2019,Fri Apr 26 14:32:43 PDT 2019,2019-04-26 21:33:07 UTC,,,440,100% (14/14),100% (14/14),100% (14/14),TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,n/a,,
3GITHABACY9CRXPXL7EEWELADQK2N7,3O6P9CW6LX59GP2I4KPBWE00AASOKO,tldr_4,"This projects aims to use crowdsourcing to summarize long, verbose texts. You will help us by selecting the most important sentences from a short block of text.","passage, summary, sentences",$0.00 ,Fri Apr 19 19:04:34 PDT 2019,10,BatchId:234889;OriginalHitTemplateId:921587254;,3600,259200,Fri Apr 26 19:04:34 PDT 2019,,,31UV0MXWNR0FZDVNWC8MEXOMHC2I5S,AY0INTNXKC6ZO,Approved,Wed Apr 24 10:56:00 PDT 2019,Wed Apr 24 10:57:06 PDT 2019,Sat Apr 27 10:57:06 PDT 2019,,,,66,100% (13/13),100% (13/13),100% (13/13),FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,n/a,,
3GITHABACY9CRXPXL7EEWELADQK2N7,3O6P9CW6LX59GP2I4KPBWE00AASOKO,tldr_4,"This projects aims to use crowdsourcing to summarize long, verbose texts. You will help us by selecting the most important sentences from a short block of text.","passage, summary, sentences",$0.00 ,Fri Apr 19 19:04:34 PDT 2019,10,BatchId:234889;OriginalHitTemplateId:921587254;,3600,259200,Fri Apr 26 19:04:34 PDT 2019,,,34S9DKFK74D5F2GY4UQBU2IWYG2NYV,A2N74CHUQ5T60G,Approved,Wed Apr 24 14:45:13 PDT 2019,Wed Apr 24 14:45:30 PDT 2019,Sat Apr 27 14:45:30 PDT 2019,,,,17,100% (12/12),100% (12/12),100% (12/12),TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,pretty clear,,
3GITHABACY9CRXPXL7EEWELADQK2N7,3O6P9CW6LX59GP2I4KPBWE00AASOKO,tldr_4,"This projects aims to use crowdsourcing to summarize long, verbose texts. You will help us by selecting the most important sentences from a short block of text.","passage, summary, sentences",$0.00 ,Fri Apr 19 19:04:34 PDT 2019,10,BatchId:234889;OriginalHitTemplateId:921587254;,3600,259200,Fri Apr 26 19:04:34 PDT 2019,,,3DBQWDE4Y7M7DE6ETSLEJ5K33BX5NW,AHJ6UEG2YC0Q3,Approved,Wed Apr 24 11:34:49 PDT 2019,Wed Apr 24 11:35:48 PDT 2019,Sat Apr 27 11:35:48 PDT 2019,,,,59,100% (4/4),100% (4/4),100% (4/4),TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,already given,,
3GITHABACY9CRXPXL7EEWELADQK2N7,3O6P9CW6LX59GP2I4KPBWE00AASOKO,tldr_4,"This projects aims to use crowdsourcing to summarize long, verbose texts. You will help us by selecting the most important sentences from a short block of text.","passage, summary, sentences",$0.00 ,Fri Apr 19 19:04:34 PDT 2019,10,BatchId:234889;OriginalHitTemplateId:921587254;,3600,259200,Fri Apr 26 19:04:34 PDT 2019,,,3H8DHMCCWAZ19L04BLBHPPRRMXTKDH,A23441R746K5OU,Approved,Wed Apr 24 22:38:36 PDT 2019,Wed Apr 24 22:41:15 PDT 2019,Sat Apr 27 22:41:15 PDT 2019,,,,159,100% (10/10),100% (10/10),100% (10/10),FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"This one is hard, because it kind of starts another story whose end is not told in this passage. So it's not clear if I should mark that as important, because just hearing the start of the story doesn't give you a ton of utility for what this passage is about.",,
3GITHABACY9CRXPXL7EEWELADQK2N7,3O6P9CW6LX59GP2I4KPBWE00AASOKO,tldr_4,"This projects aims to use crowdsourcing to summarize long, verbose texts. You will help us by selecting the most important sentences from a short block of text.","passage, summary, sentences",$0.00 ,Fri Apr 19 19:04:34 PDT 2019,10,BatchId:234889;OriginalHitTemplateId:921587254;,3600,259200,Fri Apr 26 19:04:34 PDT 2019,,,3HL8HNGX46PEQ9V9YUFINGGWNGW9FM,APICU54PD3JZF,Approved,Wed Apr 24 18:35:16 PDT 2019,Wed Apr 24 18:36:03 PDT 2019,Sat Apr 27 18:36:03 PDT 2019,,,,47,100% (12/12),100% (12/12),100% (12/12),TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,n/a,,
3GITHABACY9CRXPXL7EEWELADQK2N7,3O6P9CW6LX59GP2I4KPBWE00AASOKO,tldr_4,"This projects aims to use crowdsourcing to summarize long, verbose texts. You will help us by selecting the most important sentences from a short block of text.","passage, summary, sentences",$0.00 ,Fri Apr 19 19:04:34 PDT 2019,10,BatchId:234889;OriginalHitTemplateId:921587254;,3600,259200,Fri Apr 26 19:04:34 PDT 2019,,,3HYA4D452S73QPAADL03DT8IHAF2FG,A2C1UPBEGUY9Y6,Approved,Tue Apr 23 18:12:03 PDT 2019,Tue Apr 23 18:21:00 PDT 2019,Fri Apr 26 18:21:00 PDT 2019,2019-04-27 01:21:07 UTC,,,537,100% (10/10),100% (10/10),100% (10/10),TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"If possible, I would let Turkers select sentences within the passage, as it is inconvenient to scroll to the bottom and scroll back up.  Also, maybe give an exact number of sentences to choose so that you get responses that are easier to use.",,
3GITHABACY9CRXPXL7EEWELADQK2N7,3O6P9CW6LX59GP2I4KPBWE00AASOKO,tldr_4,"This projects aims to use crowdsourcing to summarize long, verbose texts. You will help us by selecting the most important sentences from a short block of text.","passage, summary, sentences",$0.00 ,Fri Apr 19 19:04:34 PDT 2019,10,BatchId:234889;OriginalHitTemplateId:921587254;,3600,259200,Fri Apr 26 19:04:34 PDT 2019,,,3JNQLM5FT5APQHK6ZW3186D2E632LN,APX5J4BSY8X98,Approved,Tue Apr 23 22:45:02 PDT 2019,Tue Apr 23 22:46:20 PDT 2019,Fri Apr 26 22:46:20 PDT 2019,,,,78,100% (15/15),100% (15/15),100% (15/15),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,was a bit easier to identify important content for this HIT,,
3GITHABACY9CRXPXL7EEWELADQK2N7,3O6P9CW6LX59GP2I4KPBWE00AASOKO,tldr_4,"This projects aims to use crowdsourcing to summarize long, verbose texts. You will help us by selecting the most important sentences from a short block of text.","passage, summary, sentences",$0.00 ,Fri Apr 19 19:04:34 PDT 2019,10,BatchId:234889;OriginalHitTemplateId:921587254;,3600,259200,Fri Apr 26 19:04:34 PDT 2019,,,3LS2AMNW5GEEOLPOEZ9UW5FZPGJOQZ,A2AR3VBIMNRRJJ,Approved,Tue Apr 23 14:19:36 PDT 2019,Tue Apr 23 14:23:57 PDT 2019,Fri Apr 26 14:23:57 PDT 2019,2019-04-26 21:24:07 UTC,,,261,100% (14/14),100% (14/14),100% (14/14),FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,$0.1 for compensation,,
3GITHABACY9CRXPXL7EEWELADQK2N7,3O6P9CW6LX59GP2I4KPBWE00AASOKO,tldr_4,"This projects aims to use crowdsourcing to summarize long, verbose texts. You will help us by selecting the most important sentences from a short block of text.","passage, summary, sentences",$0.00 ,Fri Apr 19 19:04:34 PDT 2019,10,BatchId:234889;OriginalHitTemplateId:921587254;,3600,259200,Fri Apr 26 19:04:34 PDT 2019,,,3NOKK93PR2W3FRMUBUBYXCW72CQEEC,A3CHZTDYHQVADE,Approved,Tue Apr 23 19:31:17 PDT 2019,Tue Apr 23 19:32:52 PDT 2019,Fri Apr 26 19:32:52 PDT 2019,2019-04-27 02:33:07 UTC,,,95,100% (6/6),100% (6/6),100% (6/6),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,,
39KV3A5D18VGTBE8ZFCVRZCOB5E7S4,3NJNX96T4LP4E36ZET4WYM873TBGOD,tldr_5,"This projects aims to use crowdsourcing to summarize long, verbose texts. You will help us by selecting the most important sentences from a short block of text.","passage, summary, sentences",$0.00 ,Fri Apr 19 19:06:37 PDT 2019,10,BatchId:234890;OriginalHitTemplateId:921587254;,3600,259200,Fri Apr 26 19:06:37 PDT 2019,,,351SEKWQS15WZ907WXOX42JVB2GMDG,ALPWT2JWPLXA1,Approved,Tue Apr 23 19:53:04 PDT 2019,Tue Apr 23 19:57:16 PDT 2019,Fri Apr 26 19:57:16 PDT 2019,,,,252,100% (5/5),100% (5/5),100% (5/5),FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,Why is this feedback form required to submit the HIT?,,
39KV3A5D18VGTBE8ZFCVRZCOB5E7S4,3NJNX96T4LP4E36ZET4WYM873TBGOD,tldr_5,"This projects aims to use crowdsourcing to summarize long, verbose texts. You will help us by selecting the most important sentences from a short block of text.","passage, summary, sentences",$0.00 ,Fri Apr 19 19:06:37 PDT 2019,10,BatchId:234890;OriginalHitTemplateId:921587254;,3600,259200,Fri Apr 26 19:06:37 PDT 2019,,,39LNWE0K4VKWKSL2XDGUM9G2GT1IUG,A28RPWZS3IPTRM,Approved,Thu Apr 25 09:09:23 PDT 2019,Thu Apr 25 09:10:17 PDT 2019,Sun Apr 28 09:10:17 PDT 2019,,,,54,100% (3/3),100% (3/3),100% (3/3),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Instructions were clear.,,
39KV3A5D18VGTBE8ZFCVRZCOB5E7S4,3NJNX96T4LP4E36ZET4WYM873TBGOD,tldr_5,"This projects aims to use crowdsourcing to summarize long, verbose texts. You will help us by selecting the most important sentences from a short block of text.","passage, summary, sentences",$0.00 ,Fri Apr 19 19:06:37 PDT 2019,10,BatchId:234890;OriginalHitTemplateId:921587254;,3600,259200,Fri Apr 26 19:06:37 PDT 2019,,,3DUZQ9U6SNCLRLDY7FKDMXO83Y8VS6,A2N74CHUQ5T60G,Approved,Wed Apr 24 14:51:40 PDT 2019,Wed Apr 24 14:57:08 PDT 2019,Sat Apr 27 14:57:08 PDT 2019,,,,328,100% (12/12),100% (12/12),100% (12/12),TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,pretty clear,,
39KV3A5D18VGTBE8ZFCVRZCOB5E7S4,3NJNX96T4LP4E36ZET4WYM873TBGOD,tldr_5,"This projects aims to use crowdsourcing to summarize long, verbose texts. You will help us by selecting the most important sentences from a short block of text.","passage, summary, sentences",$0.00 ,Fri Apr 19 19:06:37 PDT 2019,10,BatchId:234890;OriginalHitTemplateId:921587254;,3600,259200,Fri Apr 26 19:06:37 PDT 2019,,,3DY46V3X3Q63NP08PSPSPOKHCQU553,APX5J4BSY8X98,Approved,Tue Apr 23 22:46:25 PDT 2019,Tue Apr 23 22:47:12 PDT 2019,Fri Apr 26 22:47:12 PDT 2019,,,,47,100% (15/15),100% (15/15),100% (15/15),FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Good HIT,,
39KV3A5D18VGTBE8ZFCVRZCOB5E7S4,3NJNX96T4LP4E36ZET4WYM873TBGOD,tldr_5,"This projects aims to use crowdsourcing to summarize long, verbose texts. You will help us by selecting the most important sentences from a short block of text.","passage, summary, sentences",$0.00 ,Fri Apr 19 19:06:37 PDT 2019,10,BatchId:234890;OriginalHitTemplateId:921587254;,3600,259200,Fri Apr 26 19:06:37 PDT 2019,,,3EA3QWIZ4JJHKF6DX8QKHDU0XEJTIN,A2AR3VBIMNRRJJ,Approved,Tue Apr 23 14:24:00 PDT 2019,Tue Apr 23 14:27:46 PDT 2019,Fri Apr 26 14:27:46 PDT 2019,2019-04-26 21:28:07 UTC,,,226,100% (14/14),100% (14/14),100% (14/14),TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"instructions: clearease: alrightcompensation: 0.1",,
39KV3A5D18VGTBE8ZFCVRZCOB5E7S4,3NJNX96T4LP4E36ZET4WYM873TBGOD,tldr_5,"This projects aims to use crowdsourcing to summarize long, verbose texts. You will help us by selecting the most important sentences from a short block of text.","passage, summary, sentences",$0.00 ,Fri Apr 19 19:06:37 PDT 2019,10,BatchId:234890;OriginalHitTemplateId:921587254;,3600,259200,Fri Apr 26 19:06:37 PDT 2019,,,3HSYG7LRBKM9NR6E32X4T2MH66MKKQ,AY0INTNXKC6ZO,Approved,Wed Apr 24 10:57:26 PDT 2019,Wed Apr 24 11:00:18 PDT 2019,Sat Apr 27 11:00:18 PDT 2019,,,,172,100% (13/13),100% (13/13),100% (13/13),FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,Sentence 16 seems like it's actually 2 sentences,,
39KV3A5D18VGTBE8ZFCVRZCOB5E7S4,3NJNX96T4LP4E36ZET4WYM873TBGOD,tldr_5,"This projects aims to use crowdsourcing to summarize long, verbose texts. You will help us by selecting the most important sentences from a short block of text.","passage, summary, sentences",$0.00 ,Fri Apr 19 19:06:37 PDT 2019,10,BatchId:234890;OriginalHitTemplateId:921587254;,3600,259200,Fri Apr 26 19:06:37 PDT 2019,,,3PB5A5BD0WUGQQ3BUHNGR5P2T517G0,A2C1UPBEGUY9Y6,Approved,Tue Apr 23 18:22:02 PDT 2019,Tue Apr 23 18:23:20 PDT 2019,Fri Apr 26 18:23:20 PDT 2019,2019-04-27 01:24:07 UTC,,,78,100% (10/10),100% (10/10),100% (10/10),FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"If possible, I would let Turkers select sentences within the passage, as it is inconvenient to scroll to the bottom and scroll back up.  Also, maybe give an exact number of sentences to choose so that you get responses that are easier to use.",,
39KV3A5D18VGTBE8ZFCVRZCOB5E7S4,3NJNX96T4LP4E36ZET4WYM873TBGOD,tldr_5,"This projects aims to use crowdsourcing to summarize long, verbose texts. You will help us by selecting the most important sentences from a short block of text.","passage, summary, sentences",$0.00 ,Fri Apr 19 19:06:37 PDT 2019,10,BatchId:234890;OriginalHitTemplateId:921587254;,3600,259200,Fri Apr 26 19:06:37 PDT 2019,,,3PQMUDRV7SURB1Q23WRG36SRMYCII6,A23441R746K5OU,Approved,Wed Apr 24 22:41:21 PDT 2019,Wed Apr 24 22:44:48 PDT 2019,Sat Apr 27 22:44:48 PDT 2019,,,,207,100% (10/10),100% (10/10),100% (10/10),FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,"No issues I could see, this one seemed pretty straightforward. I feel like this is a 2 or 3 cent HIT, it's not too bad to do.",,
39KV3A5D18VGTBE8ZFCVRZCOB5E7S4,3NJNX96T4LP4E36ZET4WYM873TBGOD,tldr_5,"This projects aims to use crowdsourcing to summarize long, verbose texts. You will help us by selecting the most important sentences from a short block of text.","passage, summary, sentences",$0.00 ,Fri Apr 19 19:06:37 PDT 2019,10,BatchId:234890;OriginalHitTemplateId:921587254;,3600,259200,Fri Apr 26 19:06:37 PDT 2019,,,3QFUFYSY9Z3DT3PXHZJR685G1OI4FL,APICU54PD3JZF,Approved,Wed Apr 24 18:36:07 PDT 2019,Wed Apr 24 18:36:58 PDT 2019,Sat Apr 27 18:36:58 PDT 2019,,,,51,100% (12/12),100% (12/12),100% (12/12),TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,n/a,,
39KV3A5D18VGTBE8ZFCVRZCOB5E7S4,3NJNX96T4LP4E36ZET4WYM873TBGOD,tldr_5,"This projects aims to use crowdsourcing to summarize long, verbose texts. You will help us by selecting the most important sentences from a short block of text.","passage, summary, sentences",$0.00 ,Fri Apr 19 19:06:37 PDT 2019,10,BatchId:234890;OriginalHitTemplateId:921587254;,3600,259200,Fri Apr 26 19:06:37 PDT 2019,,,3Z9WI9EOZ0CIL156XHU7GA6PEODHKC,A2DIGKVLJWN955,Approved,Tue Apr 23 14:24:16 PDT 2019,Tue Apr 23 14:25:15 PDT 2019,Fri Apr 26 14:25:15 PDT 2019,2019-04-26 21:26:07 UTC,,,59,100% (14/14),100% (14/14),100% (14/14),TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,n/a,,
38VTL6WC4A1Y2TCYASPNB1MT1KEY5T,3YBKD8VAPO09VJ9VPP29OKMNO7HR5F,tldr_6,"This projects aims to use crowdsourcing to summarize long, verbose texts. You will help us by selecting the most important sentences from a short block of text.","passage, summary, sentences",$0.00 ,Fri Apr 19 19:06:42 PDT 2019,10,BatchId:234891;OriginalHitTemplateId:921587254;,3600,259200,Fri Apr 26 19:06:42 PDT 2019,,,32Z9ZLUT1M81BSQLV9M0NRNYYUOHOZ,ALPWT2JWPLXA1,Approved,Tue Apr 23 19:53:06 PDT 2019,Tue Apr 23 19:55:49 PDT 2019,Fri Apr 26 19:55:49 PDT 2019,,,,163,100% (5/5),100% (5/5),100% (5/5),FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,I've already said all I wanted to say in other feedback forms.,,
