,sentence,sentence_id
411,,"(2, 604)"
412,How serious is the threat to the Feds independence?,"(2, 400)"
413,"Richard Nixon and George H. W. Bush both groused about the Feds interest-rate policies, which they saw as overly constrictive, but neither of them engaged in a sustained public attack on the central bank, as Trump has done.","(2, 401)"
414,"As with other Presidents, their nominees to the Feds board tended to be economists and bankers with expertise in monetary policy or financial regulation, which are the banks two main areas of responsibility.","(2, 402)"
415,Moore and Cain dont fit either pattern.,"(2, 403)"
416,,"(2, 404)"
417,"On Friday, the editorial page of the Financial Times said that the nominations of Moore and Cain surely qualify as sabotage. Many people who follow the Feds deliberations agree.","(2, 500)"
418,"It is as serious of a threat to the Fed as I have seen in my lifetime, Justin Wolfers, a professor of economics and public policy at the University of Michigan, told me.","(2, 501)"
419,"It raises the prospect of a dysfunctional Fed, and a dysfunctional Fed would lead to a dysfunctional economy.","(2, 502)"
420,,"(2, 503)"
421,"The consensus among economists is that the U.S. economy, despite a recent slowdown, remains on pace for modest growth this year, and that a cut in interest rates isnt necessary.","(2, 600)"
422,"On Friday, the Labor Department reported that employers created a hundred and ninety-six thousand jobs last month.","(2, 601)"
423,"For the first quarter of 2019, the monthly average was a healthy hundred and eighty thousand.","(2, 602)"
424,"The March report should put to rest the notion that the economy is doomed to falter in 2019, Douglas Holtz-Eakin, a Republican economist and a former head of the Congressional Budget Office, wrote in a blog post.","(2, 603)"
425,,"(2, 604)"
426,How serious is the threat to the Feds independence?,"(2, 400)"
427,"Richard Nixon and George H. W. Bush both groused about the Feds interest-rate policies, which they saw as overly constrictive, but neither of them engaged in a sustained public attack on the central bank, as Trump has done.","(2, 401)"
428,"As with other Presidents, their nominees to the Feds board tended to be economists and bankers with expertise in monetary policy or financial regulation, which are the banks two main areas of responsibility.","(2, 402)"
429,Moore and Cain dont fit either pattern.,"(2, 403)"
430,,"(2, 404)"
431,"On Friday, the editorial page of the Financial Times said that the nominations of Moore and Cain surely qualify as sabotage. Many people who follow the Feds deliberations agree.","(2, 500)"
432,"It is as serious of a threat to the Fed as I have seen in my lifetime, Justin Wolfers, a professor of economics and public policy at the University of Michigan, told me.","(2, 501)"
433,"It raises the prospect of a dysfunctional Fed, and a dysfunctional Fed would lead to a dysfunctional economy.","(2, 502)"
434,,"(2, 503)"
435,"The consensus among economists is that the U.S. economy, despite a recent slowdown, remains on pace for modest growth this year, and that a cut in interest rates isnt necessary.","(2, 600)"
436,"On Friday, the Labor Department reported that employers created a hundred and ninety-six thousand jobs last month.","(2, 601)"
437,"For the first quarter of 2019, the monthly average was a healthy hundred and eighty thousand.","(2, 602)"
438,"The March report should put to rest the notion that the economy is doomed to falter in 2019, Douglas Holtz-Eakin, a Republican economist and a former head of the Congressional Budget Office, wrote in a blog post.","(2, 603)"
439,,"(2, 604)"
440,How serious is the threat to the Feds independence?,"(2, 400)"
441,"Richard Nixon and George H. W. Bush both groused about the Feds interest-rate policies, which they saw as overly constrictive, but neither of them engaged in a sustained public attack on the central bank, as Trump has done.","(2, 401)"
442,"As with other Presidents, their nominees to the Feds board tended to be economists and bankers with expertise in monetary policy or financial regulation, which are the banks two main areas of responsibility.","(2, 402)"
443,Moore and Cain dont fit either pattern.,"(2, 403)"
444,,"(2, 404)"
445,"On Friday, the editorial page of the Financial Times said that the nominations of Moore and Cain surely qualify as sabotage. Many people who follow the Feds deliberations agree.","(2, 500)"
446,"It is as serious of a threat to the Fed as I have seen in my lifetime, Justin Wolfers, a professor of economics and public policy at the University of Michigan, told me.","(2, 501)"
447,"It raises the prospect of a dysfunctional Fed, and a dysfunctional Fed would lead to a dysfunctional economy.","(2, 502)"
448,,"(2, 503)"
449,"The consensus among economists is that the U.S. economy, despite a recent slowdown, remains on pace for modest growth this year, and that a cut in interest rates isnt necessary.","(2, 600)"
450,"On Friday, the Labor Department reported that employers created a hundred and ninety-six thousand jobs last month.","(2, 601)"
451,"For the first quarter of 2019, the monthly average was a healthy hundred and eighty thousand.","(2, 602)"
452,"The March report should put to rest the notion that the economy is doomed to falter in 2019, Douglas Holtz-Eakin, a Republican economist and a former head of the Congressional Budget Office, wrote in a blog post.","(2, 603)"
453,,"(2, 604)"
454,"To be sure, there are economists who dissent from this analysis and agree with the White House that the Fed has been too hawkish.","(2, 700)"
455,"David Blanchflower, an economist at Dartmouth who has served on the Bank of Englands Monetary Policy Committee, said that the Feds decision to raise the federal-funds rate by another quarter point in December was completely unnecessary and, especially given the slowdown in the global economy, raised the risk of a recession.","(2, 701)"
456,"Despite the fact that Kudlow, Moore, and the POTUS know nothing about economics, Blanchflower said, they are right on this one.","(2, 702)"
457,,"(2, 703)"
458,"That is a minority view, but there is almost always some variation of opinion among economists about the appropriate level of interest rates.","(2, 800)"
459,"The advantage of having an independent central bank is that technical economic debates are, at least partly, divorced from the political arena.","(2, 801)"
460,The Federal Open Market Committee has twelve voting members: seven Fed governors appointed by the President and five presidents of regional reserve banks.,"(2, 802)"
461,"Fed governors are appointed for fixed terms; they can only be fired for cause, and, in the Feds century of existence, this has never happened.","(2, 803)"
462,At each F.O.M.C.,"(2, 804)"
463,meetingthey take place eight times a yearmembers consider detailed presentations about the state of the economy from the Feds staff.,"(2, 805)"
464,"Then they engage in lengthy discussions, some of which are pretty arcane, before voting on what to do.","(2, 806)"
465,(The policy discussions are transcribed and released after a delay of five years.),"(2, 807)"
466,,"(2, 808)"
467,"You definitely feel like you are working in an independent institution, Joseph Gagnon, a senior fellow at the Peterson Institute for International Economics who worked as an economist at the Fed for almost twenty-five years, said.","(2, 900)"
468,The fixed terms and the fact that they have never been violated really insulates these people. In attending numerous F.O.M.C.,"(2, 901)"
469,"meetings as a resident expert, Gagnon said that the discussions he witnessed were entirely about economics, and politics never came up.","(2, 902)"
470,"Now, you could say it is in the back of their minds, but I think even that is a bit of a stretch for any of the members I have seen, he said.","(2, 903)"
471,I think they did what they thought was best for the country.,"(2, 904)"
472,"They are not worried about their jobs, and they think that is what they have been put there to do.","(2, 905)"
473,,"(2, 906)"
474,"To be sure, there are economists who dissent from this analysis and agree with the White House that the Fed has been too hawkish.","(2, 700)"
475,"David Blanchflower, an economist at Dartmouth who has served on the Bank of Englands Monetary Policy Committee, said that the Feds decision to raise the federal-funds rate by another quarter point in December was completely unnecessary and, especially given the slowdown in the global economy, raised the risk of a recession.","(2, 701)"
476,"Despite the fact that Kudlow, Moore, and the POTUS know nothing about economics, Blanchflower said, they are right on this one.","(2, 702)"
477,,"(2, 703)"
478,"That is a minority view, but there is almost always some variation of opinion among economists about the appropriate level of interest rates.","(2, 800)"
479,"The advantage of having an independent central bank is that technical economic debates are, at least partly, divorced from the political arena.","(2, 801)"
480,The Federal Open Market Committee has twelve voting members: seven Fed governors appointed by the President and five presidents of regional reserve banks.,"(2, 802)"
481,"Fed governors are appointed for fixed terms; they can only be fired for cause, and, in the Feds century of existence, this has never happened.","(2, 803)"
482,At each F.O.M.C.,"(2, 804)"
483,meetingthey take place eight times a yearmembers consider detailed presentations about the state of the economy from the Feds staff.,"(2, 805)"
484,"Then they engage in lengthy discussions, some of which are pretty arcane, before voting on what to do.","(2, 806)"
485,(The policy discussions are transcribed and released after a delay of five years.),"(2, 807)"
486,,"(2, 808)"
487,"You definitely feel like you are working in an independent institution, Joseph Gagnon, a senior fellow at the Peterson Institute for International Economics who worked as an economist at the Fed for almost twenty-five years, said.","(2, 900)"
488,The fixed terms and the fact that they have never been violated really insulates these people. In attending numerous F.O.M.C.,"(2, 901)"
489,"meetings as a resident expert, Gagnon said that the discussions he witnessed were entirely about economics, and politics never came up.","(2, 902)"
490,"Now, you could say it is in the back of their minds, but I think even that is a bit of a stretch for any of the members I have seen, he said.","(2, 903)"
491,I think they did what they thought was best for the country.,"(2, 904)"
492,"They are not worried about their jobs, and they think that is what they have been put there to do.","(2, 905)"
493,,"(2, 906)"
494,"To be sure, there are economists who dissent from this analysis and agree with the White House that the Fed has been too hawkish.","(2, 700)"
495,"David Blanchflower, an economist at Dartmouth who has served on the Bank of Englands Monetary Policy Committee, said that the Feds decision to raise the federal-funds rate by another quarter point in December was completely unnecessary and, especially given the slowdown in the global economy, raised the risk of a recession.","(2, 701)"
496,"Despite the fact that Kudlow, Moore, and the POTUS know nothing about economics, Blanchflower said, they are right on this one.","(2, 702)"
497,,"(2, 703)"
498,"That is a minority view, but there is almost always some variation of opinion among economists about the appropriate level of interest rates.","(2, 800)"
499,"The advantage of having an independent central bank is that technical economic debates are, at least partly, divorced from the political arena.","(2, 801)"
500,The Federal Open Market Committee has twelve voting members: seven Fed governors appointed by the President and five presidents of regional reserve banks.,"(2, 802)"
501,"Fed governors are appointed for fixed terms; they can only be fired for cause, and, in the Feds century of existence, this has never happened.","(2, 803)"
502,At each F.O.M.C.,"(2, 804)"
503,meetingthey take place eight times a yearmembers consider detailed presentations about the state of the economy from the Feds staff.,"(2, 805)"
504,"Then they engage in lengthy discussions, some of which are pretty arcane, before voting on what to do.","(2, 806)"
505,(The policy discussions are transcribed and released after a delay of five years.),"(2, 807)"
506,,"(2, 808)"
507,"You definitely feel like you are working in an independent institution, Joseph Gagnon, a senior fellow at the Peterson Institute for International Economics who worked as an economist at the Fed for almost twenty-five years, said.","(2, 900)"
508,The fixed terms and the fact that they have never been violated really insulates these people. In attending numerous F.O.M.C.,"(2, 901)"
509,"meetings as a resident expert, Gagnon said that the discussions he witnessed were entirely about economics, and politics never came up.","(2, 902)"
510,"Now, you could say it is in the back of their minds, but I think even that is a bit of a stretch for any of the members I have seen, he said.","(2, 903)"
511,I think they did what they thought was best for the country.,"(2, 904)"
512,"They are not worried about their jobs, and they think that is what they have been put there to do.","(2, 905)"
513,,"(2, 906)"
514,"Powell, who worked at the Treasury Department in the George H. W. Bush Administration and joined the board of the Fed in 2012, seems determined to protect the Feds independence.","(2, 1000)"
515,"In January, the Fed indicated that it wouldnt raise interest rates again for the foreseeable future.","(2, 1001)"
516,"In explaining this about-turn, Powell had pointed to a slowing economy and quiescent inflation.","(2, 1002)"
517,"A week later, he and the Feds vice-chairman, Richard Clarida, an economist at Columbia University, were invited to dine at the White House with Trump and Steve Mnuchin, the Treasury Secretary.","(2, 1003)"
518,"Evidently concerned that the sight of Powell meeting with Trump might create the impression that the Fed had buckled, the bank issued an unusual statement immediately after the dinner, in which it said that Powell told the President that he and his colleagues would set monetary policy in order to support maximum employment and stable prices and will make those decisions based solely on careful, objective and non-political analysis.","(2, 1004)"
519,How Trump reacted to Powells declaration of independence isnt known.,"(2, 1005)"
520,But it wasnt very long before he started criticizing the Fed again.,"(2, 1006)"
521,He also fastened on the idea of filling two vacancies on its board with Moore and Cain.,"(2, 1007)"
522,,"(2, 1008)"
523,Moore has been active in Republican politics for decades.,"(2, 1100)"
524,"A co-founder of the Club for Growth, a nonprofit that pushes for low taxes and spending cuts, he is now a fellow at the Heritage Foundation.","(2, 1101)"
525,But it isnt just Moores conservatism that his critics are focussing on.,"(2, 1102)"
526,"He has shown himself to be incompetent, Wolfers said.","(2, 1103)"
527,"His history of making simple errors of data, his forecasts, and his policy pronouncements have shown him to be among the least high-powered economists ever. Cain has a very different background.","(2, 1104)"
528,"From 1986 to 1996, he was the chief executive of Godfathers Pizza.","(2, 1105)"
529,"He also headed the National Restaurant Association for a time and served on the board of the Federal Reserve Bank of Kansas City, which is largely made up of prominent local businesspeople and doesnt have any policy role.","(2, 1106)"
530,,"(2, 1107)"
531,"Ironically, Moore and Cain have both expressed views on monetary policy that identified them as inflation hawksthe opposite of Trump.","(2, 1200)"
532,"Cain even advocated a return to the gold standard, the draconian monetary system that helped bring about the Great Depression.","(2, 1201)"
533,Its safe to assume that these views werent what got Trumps attention.,"(2, 1202)"
534,"Last year, Moore published a book hailing Trumps economic policies; in December, he called on Trump to fire Powell, and last month he penned an op-ed in the Wall Street Journal titled The Fed Is a Threat to Growth.","(2, 1203)"
535," Cain has been a less visible supporter of Trump, but in September he formed a new Super PAC, America Fighting Back, which says, on its home page, We must protect Donald Trump and his agenda from impeachment.","(2, 1204)"
536,"In announcing his intention to nominate Cain to the Fed, Trump called him a terrific man.","(2, 1205)"
537,,"(2, 1206)"
538,"Powell, who worked at the Treasury Department in the George H. W. Bush Administration and joined the board of the Fed in 2012, seems determined to protect the Feds independence.","(2, 1000)"
539,"In January, the Fed indicated that it wouldnt raise interest rates again for the foreseeable future.","(2, 1001)"
540,"In explaining this about-turn, Powell had pointed to a slowing economy and quiescent inflation.","(2, 1002)"
541,"A week later, he and the Feds vice-chairman, Richard Clarida, an economist at Columbia University, were invited to dine at the White House with Trump and Steve Mnuchin, the Treasury Secretary.","(2, 1003)"
542,"Evidently concerned that the sight of Powell meeting with Trump might create the impression that the Fed had buckled, the bank issued an unusual statement immediately after the dinner, in which it said that Powell told the President that he and his colleagues would set monetary policy in order to support maximum employment and stable prices and will make those decisions based solely on careful, objective and non-political analysis.","(2, 1004)"
543,How Trump reacted to Powells declaration of independence isnt known.,"(2, 1005)"
544,But it wasnt very long before he started criticizing the Fed again.,"(2, 1006)"
545,He also fastened on the idea of filling two vacancies on its board with Moore and Cain.,"(2, 1007)"
546,,"(2, 1008)"
547,Moore has been active in Republican politics for decades.,"(2, 1100)"
548,"A co-founder of the Club for Growth, a nonprofit that pushes for low taxes and spending cuts, he is now a fellow at the Heritage Foundation.","(2, 1101)"
549,But it isnt just Moores conservatism that his critics are focussing on.,"(2, 1102)"
550,"He has shown himself to be incompetent, Wolfers said.","(2, 1103)"
551,"His history of making simple errors of data, his forecasts, and his policy pronouncements have shown him to be among the least high-powered economists ever. Cain has a very different background.","(2, 1104)"
552,"From 1986 to 1996, he was the chief executive of Godfathers Pizza.","(2, 1105)"
553,"He also headed the National Restaurant Association for a time and served on the board of the Federal Reserve Bank of Kansas City, which is largely made up of prominent local businesspeople and doesnt have any policy role.","(2, 1106)"
554,,"(2, 1107)"
555,"Ironically, Moore and Cain have both expressed views on monetary policy that identified them as inflation hawksthe opposite of Trump.","(2, 1200)"
556,"Cain even advocated a return to the gold standard, the draconian monetary system that helped bring about the Great Depression.","(2, 1201)"
557,Its safe to assume that these views werent what got Trumps attention.,"(2, 1202)"
558,"Last year, Moore published a book hailing Trumps economic policies; in December, he called on Trump to fire Powell, and last month he penned an op-ed in the Wall Street Journal titled The Fed Is a Threat to Growth.","(2, 1203)"
559," Cain has been a less visible supporter of Trump, but in September he formed a new Super PAC, America Fighting Back, which says, on its home page, We must protect Donald Trump and his agenda from impeachment.","(2, 1204)"
560,"In announcing his intention to nominate Cain to the Fed, Trump called him a terrific man.","(2, 1205)"
561,,"(2, 1206)"
562,"Powell, who worked at the Treasury Department in the George H. W. Bush Administration and joined the board of the Fed in 2012, seems determined to protect the Feds independence.","(2, 1000)"
563,"In January, the Fed indicated that it wouldnt raise interest rates again for the foreseeable future.","(2, 1001)"
564,"In explaining this about-turn, Powell had pointed to a slowing economy and quiescent inflation.","(2, 1002)"
565,"A week later, he and the Feds vice-chairman, Richard Clarida, an economist at Columbia University, were invited to dine at the White House with Trump and Steve Mnuchin, the Treasury Secretary.","(2, 1003)"
566,"Evidently concerned that the sight of Powell meeting with Trump might create the impression that the Fed had buckled, the bank issued an unusual statement immediately after the dinner, in which it said that Powell told the President that he and his colleagues would set monetary policy in order to support maximum employment and stable prices and will make those decisions based solely on careful, objective and non-political analysis.","(2, 1004)"
567,How Trump reacted to Powells declaration of independence isnt known.,"(2, 1005)"
568,But it wasnt very long before he started criticizing the Fed again.,"(2, 1006)"
569,He also fastened on the idea of filling two vacancies on its board with Moore and Cain.,"(2, 1007)"
570,,"(2, 1008)"
571,Moore has been active in Republican politics for decades.,"(2, 1100)"
572,"A co-founder of the Club for Growth, a nonprofit that pushes for low taxes and spending cuts, he is now a fellow at the Heritage Foundation.","(2, 1101)"
573,But it isnt just Moores conservatism that his critics are focussing on.,"(2, 1102)"
574,"He has shown himself to be incompetent, Wolfers said.","(2, 1103)"
575,"His history of making simple errors of data, his forecasts, and his policy pronouncements have shown him to be among the least high-powered economists ever. Cain has a very different background.","(2, 1104)"
576,"From 1986 to 1996, he was the chief executive of Godfathers Pizza.","(2, 1105)"
577,"He also headed the National Restaurant Association for a time and served on the board of the Federal Reserve Bank of Kansas City, which is largely made up of prominent local businesspeople and doesnt have any policy role.","(2, 1106)"
578,,"(2, 1107)"
579,"Ironically, Moore and Cain have both expressed views on monetary policy that identified them as inflation hawksthe opposite of Trump.","(2, 1200)"
580,"Cain even advocated a return to the gold standard, the draconian monetary system that helped bring about the Great Depression.","(2, 1201)"
581,Its safe to assume that these views werent what got Trumps attention.,"(2, 1202)"
582,"Last year, Moore published a book hailing Trumps economic policies; in December, he called on Trump to fire Powell, and last month he penned an op-ed in the Wall Street Journal titled The Fed Is a Threat to Growth.","(2, 1203)"
583," Cain has been a less visible supporter of Trump, but in September he formed a new Super PAC, America Fighting Back, which says, on its home page, We must protect Donald Trump and his agenda from impeachment.","(2, 1204)"
584,"In announcing his intention to nominate Cain to the Fed, Trump called him a terrific man.","(2, 1205)"
585,,"(2, 1206)"
586,"Powell, who worked at the Treasury Department in the George H. W. Bush Administration and joined the board of the Fed in 2012, seems determined to protect the Feds independence.","(2, 1000)"
587,"In January, the Fed indicated that it wouldnt raise interest rates again for the foreseeable future.","(2, 1001)"
588,"In explaining this about-turn, Powell had pointed to a slowing economy and quiescent inflation.","(2, 1002)"
589,"A week later, he and the Feds vice-chairman, Richard Clarida, an economist at Columbia University, were invited to dine at the White House with Trump and Steve Mnuchin, the Treasury Secretary.","(2, 1003)"
590,"Evidently concerned that the sight of Powell meeting with Trump might create the impression that the Fed had buckled, the bank issued an unusual statement immediately after the dinner, in which it said that Powell told the President that he and his colleagues would set monetary policy in order to support maximum employment and stable prices and will make those decisions based solely on careful, objective and non-political analysis.","(2, 1004)"
591,How Trump reacted to Powells declaration of independence isnt known.,"(2, 1005)"
592,But it wasnt very long before he started criticizing the Fed again.,"(2, 1006)"
593,He also fastened on the idea of filling two vacancies on its board with Moore and Cain.,"(2, 1007)"
594,,"(2, 1008)"
595,Moore has been active in Republican politics for decades.,"(2, 1100)"
596,"A co-founder of the Club for Growth, a nonprofit that pushes for low taxes and spending cuts, he is now a fellow at the Heritage Foundation.","(2, 1101)"
597,But it isnt just Moores conservatism that his critics are focussing on.,"(2, 1102)"
598,"He has shown himself to be incompetent, Wolfers said.","(2, 1103)"
599,"His history of making simple errors of data, his forecasts, and his policy pronouncements have shown him to be among the least high-powered economists ever. Cain has a very different background.","(2, 1104)"
600,"From 1986 to 1996, he was the chief executive of Godfathers Pizza.","(2, 1105)"
601,"He also headed the National Restaurant Association for a time and served on the board of the Federal Reserve Bank of Kansas City, which is largely made up of prominent local businesspeople and doesnt have any policy role.","(2, 1106)"
602,,"(2, 1107)"
603,"Ironically, Moore and Cain have both expressed views on monetary policy that identified them as inflation hawksthe opposite of Trump.","(2, 1200)"
604,"Cain even advocated a return to the gold standard, the draconian monetary system that helped bring about the Great Depression.","(2, 1201)"
605,Its safe to assume that these views werent what got Trumps attention.,"(2, 1202)"
606,"Last year, Moore published a book hailing Trumps economic policies; in December, he called on Trump to fire Powell, and last month he penned an op-ed in the Wall Street Journal titled The Fed Is a Threat to Growth.","(2, 1203)"
607," Cain has been a less visible supporter of Trump, but in September he formed a new Super PAC, America Fighting Back, which says, on its home page, We must protect Donald Trump and his agenda from impeachment.","(2, 1204)"
608,"In announcing his intention to nominate Cain to the Fed, Trump called him a terrific man.","(2, 1205)"
609,,"(2, 1206)"
610,What is going on is perfectly clear.,"(2, 1300)"
611,"There is another Presidential election on the horizon, the Trump-G.O.P.","(2, 1301)"
612,"stimulus is running down, and economic growth is slowing.","(2, 1302)"
613,"With the Democrats controlling the House of Representatives, Trump knows that he cant rely on Congress to juice the economy again going into 2020.","(2, 1303)"
614,"So he is trying to bully the Fed into doing the job, regardless of the longer-term consequences.","(2, 1304)"
615,,"(2, 1305)"
616,Its far from clear that this effort will succeed.,"(2, 1400)"
617,"Even if the Republican-controlled Senate did confirm Moore and Cain to the Feds board, they would only have two votes out of twelve on the F.O.M.C.","(2, 1401)"
618,: Powell and his allies could easily outvote them.,"(2, 1402)"
619,But that might not be the end of it.,"(2, 1403)"
620,"The danger is that Mr Trump is preparing to remove Mr Powell himself, in spite of having appointed him, the Financial Times editorial pointed out.","(2, 1404)"
621,Such a move would be challenged in the courts.,"(2, 1405)"
622,"But there is no guarantee Mr Trump would be overturned, given how effectively he has jammed supportive judges into the system.","(2, 1406)"
623,That would take the US Fed into uncharted waters.,"(2, 1407)"
624,,"(2, 1408)"
625,Not just the Fedthe entire U.S. system of government.,"(2, 1500)"
626,"The biggest danger of a Trump Presidency has always been that it would undermine some of the countrys key institutions, such as Congress, the courts, and independent government agencies.","(2, 1501)"
627,"So far, the system haswith some notable exceptionsstood up reasonably well under the Trumpian assault.","(2, 1502)"
628,But the game isnt over yet.,"(2, 1503)"
629,"In an effort to concentrate power in his own hands, Trump will continue to push things as far as he can and to appoint as many lackeys as he can.","(2, 1504)"
630,The attack on the Fed is part of a larger pattern.,"(2, 1505)"
631,"That is why the stakes are so high, and why Trump must be stopped.","(2, 1506)"
632,,"(2, 1507)"
633,What is going on is perfectly clear.,"(2, 1300)"
634,"There is another Presidential election on the horizon, the Trump-G.O.P.","(2, 1301)"
635,"stimulus is running down, and economic growth is slowing.","(2, 1302)"
636,"With the Democrats controlling the House of Representatives, Trump knows that he cant rely on Congress to juice the economy again going into 2020.","(2, 1303)"
637,"So he is trying to bully the Fed into doing the job, regardless of the longer-term consequences.","(2, 1304)"
638,,"(2, 1305)"
639,Its far from clear that this effort will succeed.,"(2, 1400)"
640,"Even if the Republican-controlled Senate did confirm Moore and Cain to the Feds board, they would only have two votes out of twelve on the F.O.M.C.","(2, 1401)"
641,: Powell and his allies could easily outvote them.,"(2, 1402)"
642,But that might not be the end of it.,"(2, 1403)"
643,"The danger is that Mr Trump is preparing to remove Mr Powell himself, in spite of having appointed him, the Financial Times editorial pointed out.","(2, 1404)"
644,Such a move would be challenged in the courts.,"(2, 1405)"
645,"But there is no guarantee Mr Trump would be overturned, given how effectively he has jammed supportive judges into the system.","(2, 1406)"
646,That would take the US Fed into uncharted waters.,"(2, 1407)"
647,,"(2, 1408)"
648,Not just the Fedthe entire U.S. system of government.,"(2, 1500)"
649,"The biggest danger of a Trump Presidency has always been that it would undermine some of the countrys key institutions, such as Congress, the courts, and independent government agencies.","(2, 1501)"
650,"So far, the system haswith some notable exceptionsstood up reasonably well under the Trumpian assault.","(2, 1502)"
651,But the game isnt over yet.,"(2, 1503)"
652,"In an effort to concentrate power in his own hands, Trump will continue to push things as far as he can and to appoint as many lackeys as he can.","(2, 1504)"
653,The attack on the Fed is part of a larger pattern.,"(2, 1505)"
654,"That is why the stakes are so high, and why Trump must be stopped.","(2, 1506)"
655,,"(2, 1507)"
656,What is going on is perfectly clear.,"(2, 1300)"
657,"There is another Presidential election on the horizon, the Trump-G.O.P.","(2, 1301)"
658,"stimulus is running down, and economic growth is slowing.","(2, 1302)"
659,"With the Democrats controlling the House of Representatives, Trump knows that he cant rely on Congress to juice the economy again going into 2020.","(2, 1303)"
660,"So he is trying to bully the Fed into doing the job, regardless of the longer-term consequences.","(2, 1304)"
661,,"(2, 1305)"
662,Its far from clear that this effort will succeed.,"(2, 1400)"
663,"Even if the Republican-controlled Senate did confirm Moore and Cain to the Feds board, they would only have two votes out of twelve on the F.O.M.C.","(2, 1401)"
664,: Powell and his allies could easily outvote them.,"(2, 1402)"
665,But that might not be the end of it.,"(2, 1403)"
666,"The danger is that Mr Trump is preparing to remove Mr Powell himself, in spite of having appointed him, the Financial Times editorial pointed out.","(2, 1404)"
667,Such a move would be challenged in the courts.,"(2, 1405)"
668,"But there is no guarantee Mr Trump would be overturned, given how effectively he has jammed supportive judges into the system.","(2, 1406)"
669,That would take the US Fed into uncharted waters.,"(2, 1407)"
670,,"(2, 1408)"
671,Not just the Fedthe entire U.S. system of government.,"(2, 1500)"
672,"The biggest danger of a Trump Presidency has always been that it would undermine some of the countrys key institutions, such as Congress, the courts, and independent government agencies.","(2, 1501)"
673,"So far, the system haswith some notable exceptionsstood up reasonably well under the Trumpian assault.","(2, 1502)"
674,But the game isnt over yet.,"(2, 1503)"
675,"In an effort to concentrate power in his own hands, Trump will continue to push things as far as he can and to appoint as many lackeys as he can.","(2, 1504)"
676,The attack on the Fed is part of a larger pattern.,"(2, 1505)"
677,"That is why the stakes are so high, and why Trump must be stopped.","(2, 1506)"
678,,"(2, 1507)"
679,What is going on is perfectly clear.,"(2, 1300)"
680,"There is another Presidential election on the horizon, the Trump-G.O.P.","(2, 1301)"
681,"stimulus is running down, and economic growth is slowing.","(2, 1302)"
682,"With the Democrats controlling the House of Representatives, Trump knows that he cant rely on Congress to juice the economy again going into 2020.","(2, 1303)"
683,"So he is trying to bully the Fed into doing the job, regardless of the longer-term consequences.","(2, 1304)"
684,,"(2, 1305)"
685,Its far from clear that this effort will succeed.,"(2, 1400)"
686,"Even if the Republican-controlled Senate did confirm Moore and Cain to the Feds board, they would only have two votes out of twelve on the F.O.M.C.","(2, 1401)"
687,: Powell and his allies could easily outvote them.,"(2, 1402)"
688,But that might not be the end of it.,"(2, 1403)"
689,"The danger is that Mr Trump is preparing to remove Mr Powell himself, in spite of having appointed him, the Financial Times editorial pointed out.","(2, 1404)"
690,Such a move would be challenged in the courts.,"(2, 1405)"
691,"But there is no guarantee Mr Trump would be overturned, given how effectively he has jammed supportive judges into the system.","(2, 1406)"
692,That would take the US Fed into uncharted waters.,"(2, 1407)"
693,,"(2, 1408)"
694,Not just the Fedthe entire U.S. system of government.,"(2, 1500)"
695,"The biggest danger of a Trump Presidency has always been that it would undermine some of the countrys key institutions, such as Congress, the courts, and independent government agencies.","(2, 1501)"
696,"So far, the system haswith some notable exceptionsstood up reasonably well under the Trumpian assault.","(2, 1502)"
697,But the game isnt over yet.,"(2, 1503)"
698,"In an effort to concentrate power in his own hands, Trump will continue to push things as far as he can and to appoint as many lackeys as he can.","(2, 1504)"
699,The attack on the Fed is part of a larger pattern.,"(2, 1505)"
700,"That is why the stakes are so high, and why Trump must be stopped.","(2, 1506)"
701,,"(2, 1507)"
702,"If the final polls on the Israeli election are to be believedby law, there will be no more revealed before the voting begins, on Tuesday morningthings are looking better for Prime Minister Benjamin Netanyahus Likud Party than for Blue and White, the new centrist party led by the former military Chief of Staff Benny Gantz.","(3, 100)"
703,"The two continue to run neck and neck in the race for a plurality in the Knessetwith about thirty seats each, out of a total of a hundred and twenty.","(3, 101)"
704,"But both are running with a bloc of smaller parties, and Netanyahus bloc seems more likely than Gantzs to win a sixty-one-seat Knesset majority.","(3, 102)"
705,,"(3, 103)"
706,The President typically bestows a mandate to form a government on the leader of the party that wins a pluralityexcept in cases where a bloc of parties led by someone else wins a clear majority.,"(3, 200)"
707,"That is how Netanyahu won in 2009, and its why the polls still favor him.","(3, 201)"
708,"A majority of voters are now either hoping that he will remain in office, or are bracing for it.","(3, 202)"
709,"In a recent Channel 12 poll, fifty-eight per cent of respondents said that Netanyahu will be the next Prime Minister.","(3, 203)"
710,But only thirty-six per cent wanted him to be.,"(3, 204)"
711,,"(3, 205)"
712,"Given the quirks of the Israeli electoral system, though, the polls may prove misleading.","(3, 300)"
713,"The margin of error is around four per cent, which means that it may be impossible to divine the fates of the all-important smaller parties.","(3, 301)"
714,Each must win three and a quarter per cent of the total vote in order to enter the Knesset; a vote for a party that does not clear that threshold is simply wasted.,"(3, 302)"
715,"Fully seven partiestwo in Gantzs potential bloc, five in Netanyahushave been polling close to extinction at various points in the campaign.","(3, 303)"
716,"Moreover, according to an April 2nd poll, more than eight per cent of voters are still undecided.","(3, 304)"
717,,"(3, 305)"
